age,triangle,sex,time,count
18,Lower,Male,2017,3
18,Upper,Male,2017,6
19,Lower,Male,2017,10
19,Upper,Male,2017,8
20,Lower,Male,2017,10
20,Upper,Male,2017,13
21,Lower,Male,2017,14
21,Upper,Male,2017,13
22,Lower,Male,2017,4
22,Upper,Male,2017,5
23,Lower,Male,2017,15
23,Upper,Male,2017,14
24,Lower,Male,2017,11
24,Upper,Male,2017,10
25,Lower,Male,2017,10
25,Upper,Male,2017,14
26,Lower,Male,2017,18
26,Upper,Male,2017,16
27,Lower,Male,2017,11
27,Upper,Male,2017,14
28,Lower,Male,2017,19
28,Upper,Male,2017,16
29,Lower,Male,2017,19
29,Upper,Male,2017,9
30,Lower,Male,2017,13
30,Upper,Male,2017,12
31,Lower,Male,2017,5
31,Upper,Male,2017,7
32,Lower,Male,2017,12
32,Upper,Male,2017,13
33,Lower,Male,2017,17
33,Upper,Male,2017,10
34,Lower,Male,2017,9
34,Upper,Male,2017,5
35,Lower,Male,2017,6
35,Upper,Male,2017,4
36,Lower,Male,2017,7
36,Upper,Male,2017,5
37,Lower,Male,2017,2
37,Upper,Male,2017,5
38,Lower,Male,2017,6
38,Upper,Male,2017,5
39,Lower,Male,2017,2
39,Upper,Male,2017,4
40,Lower,Male,2017,1
40,Upper,Male,2017,0
41,Lower,Male,2017,2
41,Upper,Male,2017,0
42,Lower,Male,2017,0
42,Upper,Male,2017,0
43,Lower,Male,2017,0
43,Upper,Male,2017,0
44,Lower,Male,2017,1
44,Upper,Male,2017,1
45,Lower,Male,2017,0
45,Upper,Male,2017,0
46,Lower,Male,2017,0
46,Upper,Male,2017,0
47,Lower,Male,2017,0
47,Upper,Male,2017,0
48,Lower,Male,2017,0
48,Upper,Male,2017,0
49,Lower,Male,2017,0
49,Upper,Male,2017,0
50,Lower,Male,2017,0
50,Upper,Male,2017,0
13,Lower,Female,2018,0
13,Upper,Female,2018,0
14,Lower,Female,2018,0
14,Upper,Female,2018,0
15,Lower,Female,2018,0
15,Upper,Female,2018,0
16,Lower,Female,2018,0
16,Upper,Female,2018,3
17,Lower,Female,2018,2
17,Upper,Female,2018,1
18,Lower,Female,2018,0
18,Upper,Female,2018,5
19,Lower,Female,2018,12
19,Upper,Female,2018,8
20,Lower,Female,2018,6
20,Upper,Female,2018,10
21,Lower,Female,2018,6
21,Upper,Female,2018,6
22,Lower,Female,2018,12
22,Upper,Female,2018,6
23,Lower,Female,2018,12
23,Upper,Female,2018,18
24,Lower,Female,2018,14
24,Upper,Female,2018,15
25,Lower,Female,2018,10
25,Upper,Female,2018,14
26,Lower,Female,2018,13
26,Upper,Female,2018,12
27,Lower,Female,2018,15
27,Upper,Female,2018,12
28,Lower,Female,2018,10
28,Upper,Female,2018,11
29,Lower,Female,2018,16
29,Upper,Female,2018,19
30,Lower,Female,2018,15
30,Upper,Female,2018,9
31,Lower,Female,2018,13
31,Upper,Female,2018,3
32,Lower,Female,2018,8
32,Upper,Female,2018,7
33,Lower,Female,2018,8
33,Upper,Female,2018,7
34,Lower,Female,2018,5
34,Upper,Female,2018,2
35,Lower,Female,2018,2
35,Upper,Female,2018,2
36,Lower,Female,2018,6
36,Upper,Female,2018,7
37,Lower,Female,2018,0
37,Upper,Female,2018,4
38,Lower,Female,2018,2
38,Upper,Female,2018,4
39,Lower,Female,2018,3
39,Upper,Female,2018,2
40,Lower,Female,2018,1
40,Upper,Female,2018,6
41,Lower,Female,2018,0
41,Upper,Female,2018,2
42,Lower,Female,2018,0
42,Upper,Female,2018,1
43,Lower,Female,2018,0
43,Upper,Female,2018,0
44,Lower,Female,2018,0
44,Upper,Female,2018,0
45,Lower,Female,2018,0
45,Upper,Female,2018,0
46,Lower,Female,2018,0
46,Upper,Female,2018,0
47,Lower,Female,2018,0
47,Upper,Female,2018,0
48,Lower,Female,2018,0
48,Upper,Female,2018,0
49,Lower,Female,2018,0
49,Upper,Female,2018,0
50,Lower,Female,2018,0
50,Upper,Female,2018,0
13,Lower,Male,2018,0
13,Upper,Male,2018,0
14,Lower,Male,2018,0
14,Upper,Male,2018,1
15,Lower,Male,2018,1
15,Upper,Male,2018,1
16,Lower,Male,2018,3
16,Upper,Male,2018,3
17,Lower,Male,2018,1
17,Upper,Male,2018,3
18,Lower,Male,2018,2
18,Upper,Male,2018,7
19,Lower,Male,2018,9
19,Upper,Male,2018,7
20,Lower,Male,2018,9
20,Upper,Male,2018,8
21,Lower,Male,2018,15
21,Upper,Male,2018,11
22,Lower,Male,2018,13
22,Upper,Male,2018,14
23,Lower,Male,2018,11
23,Upper,Male,2018,8
24,Lower,Male,2018,14
24,Upper,Male,2018,11
25,Lower,Male,2018,17
25,Upper,Male,2018,13
26,Lower,Male,2018,11
26,Upper,Male,2018,10
27,Lower,Male,2018,12
27,Upper,Male,2018,12
28,Lower,Male,2018,21
28,Upper,Male,2018,9
29,Lower,Male,2018,12
29,Upper,Male,2018,4
30,Lower,Male,2018,11
30,Upper,Male,2018,14
31,Lower,Male,2018,11
31,Upper,Male,2018,16
32,Lower,Male,2018,9
32,Upper,Male,2018,11
33,Lower,Male,2018,15
33,Upper,Male,2018,8
34,Lower,Male,2018,2
34,Upper,Male,2018,8
35,Lower,Male,2018,9
35,Upper,Male,2018,7
36,Lower,Male,2018,5
36,Upper,Male,2018,7
37,Lower,Male,2018,3
37,Upper,Male,2018,3
38,Lower,Male,2018,4
38,Upper,Male,2018,4
39,Lower,Male,2018,3
39,Upper,Male,2018,1
40,Lower,Male,2018,2
40,Upper,Male,2018,2
41,Lower,Male,2018,3
41,Upper,Male,2018,1
42,Lower,Male,2018,0
42,Upper,Male,2018,0
43,Lower,Male,2018,0
43,Upper,Male,2018,0
44,Lower,Male,2018,0
44,Upper,Male,2018,0
45,Lower,Male,2018,0
45,Upper,Male,2018,0
46,Lower,Male,2018,0
46,Upper,Male,2018,0
47,Lower,Male,2018,0
47,Upper,Male,2018,0
48,Lower,Male,2018,0
48,Upper,Male,2018,0
49,Lower,Male,2018,0
49,Upper,Male,2018,0
50,Lower,Male,2018,0
50,Upper,Male,2018,0
13,Lower,Female,2019,0
13,Upper,Female,2019,0
14,Lower,Female,2019,0
14,Upper,Female,2019,0
15,Lower,Female,2019,0
15,Upper,Female,2019,0
16,Lower,Female,2019,0
16,Upper,Female,2019,1
17,Lower,Female,2019,2
17,Upper,Female,2019,3
18,Lower,Female,2019,5
18,Upper,Female,2019,5
19,Lower,Female,2019,5
19,Upper,Female,2019,9
20,Lower,Female,2019,10
20,Upper,Female,2019,6
21,Lower,Female,2019,16
21,Upper,Female,2019,9
22,Lower,Female,2019,15
22,Upper,Female,2019,14
23,Lower,Female,2019,15
23,Upper,Female,2019,6
24,Lower,Female,2019,11
24,Upper,Female,2019,10
25,Lower,Female,2019,5
25,Upper,Female,2019,11
26,Lower,Female,2019,15
26,Upper,Female,2019,11
27,Lower,Female,2019,12
27,Upper,Female,2019,11
28,Lower,Female,2019,15
28,Upper,Female,2019,17
29,Lower,Female,2019,6
29,Upper,Female,2019,19
30,Lower,Female,2019,16
30,Upper,Female,2019,19
31,Lower,Female,2019,11
31,Upper,Female,2019,9
32,Lower,Female,2019,12
32,Upper,Female,2019,13
33,Lower,Female,2019,8
33,Upper,Female,2019,5
34,Lower,Female,2019,9
34,Upper,Female,2019,5
35,Lower,Female,2019,6
35,Upper,Female,2019,6
36,Lower,Female,2019,9
36,Upper,Female,2019,7
37,Lower,Female,2019,9
37,Upper,Female,2019,4
38,Lower,Female,2019,2
38,Upper,Female,2019,4
39,Lower,Female,2019,1
39,Upper,Female,2019,4
40,Lower,Female,2019,0
40,Upper,Female,2019,1
41,Lower,Female,2019,1
41,Upper,Female,2019,2
42,Lower,Female,2019,1
42,Upper,Female,2019,0
43,Lower,Female,2019,1
43,Upper,Female,2019,0
44,Lower,Female,2019,0
44,Upper,Female,2019,0
45,Lower,Female,2019,0
45,Upper,Female,2019,0
46,Lower,Female,2019,0
46,Upper,Female,2019,0
47,Lower,Female,2019,0
47,Upper,Female,2019,0
48,Lower,Female,2019,0
48,Upper,Female,2019,0
49,Lower,Female,2019,0
49,Upper,Female,2019,0
50,Lower,Female,2019,0
50,Upper,Female,2019,0
13,Lower,Male,2019,0
13,Upper,Male,2019,0
14,Lower,Male,2019,0
14,Upper,Male,2019,0
15,Lower,Male,2019,0
15,Upper,Male,2019,0
16,Lower,Male,2019,1
16,Upper,Male,2019,1
17,Lower,Male,2019,2
17,Upper,Male,2019,2
18,Lower,Male,2019,2
18,Upper,Male,2019,9
19,Lower,Male,2019,7
19,Upper,Male,2019,11
20,Lower,Male,2019,8
20,Upper,Male,2019,11
21,Lower,Male,2019,13
21,Upper,Male,2019,14
22,Lower,Male,2019,10
22,Upper,Male,2019,12
23,Lower,Male,2019,14
23,Upper,Male,2019,14
24,Lower,Male,2019,7
24,Upper,Male,2019,9
25,Lower,Male,2019,16
25,Upper,Male,2019,13
26,Lower,Male,2019,11
26,Upper,Male,2019,14
27,Lower,Male,2019,15
27,Upper,Male,2019,10
28,Lower,Male,2019,13
28,Upper,Male,2019,10
29,Lower,Male,2019,13
29,Upper,Male,2019,8
30,Lower,Male,2019,16
30,Upper,Male,2019,12
31,Lower,Male,2019,9
31,Upper,Male,2019,8
32,Lower,Male,2019,14
32,Upper,Male,2019,11
33,Lower,Male,2019,13
33,Upper,Male,2019,12
34,Lower,Male,2019,5
34,Upper,Male,2019,6
35,Lower,Male,2019,12
35,Upper,Male,2019,2
36,Lower,Male,2019,4
36,Upper,Male,2019,0
37,Lower,Male,2019,4
37,Upper,Male,2019,2
38,Lower,Male,2019,5
38,Upper,Male,2019,3
39,Lower,Male,2019,2
39,Upper,Male,2019,2
40,Lower,Male,2019,3
40,Upper,Male,2019,2
41,Lower,Male,2019,1
41,Upper,Male,2019,0
42,Lower,Male,2019,0
42,Upper,Male,2019,0
43,Lower,Male,2019,1
43,Upper,Male,2019,0
44,Lower,Male,2019,0
44,Upper,Male,2019,0
45,Lower,Male,2019,1
45,Upper,Male,2019,0
46,Lower,Male,2019,0
46,Upper,Male,2019,0
47,Lower,Male,2019,0
47,Upper,Male,2019,0
48,Lower,Male,2019,0
48,Upper,Male,2019,0
49,Lower,Male,2019,0
49,Upper,Male,2019,0
50,Lower,Male,2019,0
50,Upper,Male,2019,0
13,Lower,Female,2020,0
13,Upper,Female,2020,0
14,Lower,Female,2020,1
14,Upper,Female,2020,0
15,Lower,Female,2020,3
15,Upper,Female,2020,0
16,Lower,Female,2020,2
16,Upper,Female,2020,1
17,Lower,Female,2020,0
17,Upper,Female,2020,2
18,Lower,Female,2020,8
18,Upper,Female,2020,3
19,Lower,Female,2020,5
19,Upper,Female,2020,14
20,Lower,Female,2020,6
20,Upper,Female,2020,8
21,Lower,Female,2020,13
21,Upper,Female,2020,15
22,Lower,Female,2020,10
22,Upper,Female,2020,15
23,Lower,Female,2020,9
23,Upper,Female,2020,9
24,Lower,Female,2020,15
24,Upper,Female,2020,13
25,Lower,Female,2020,15
25,Upper,Female,2020,14
26,Lower,Female,2020,16
26,Upper,Female,2020,6
27,Lower,Female,2020,6
27,Upper,Female,2020,13
28,Lower,Female,2020,9
28,Upper,Female,2020,14
29,Lower,Female,2020,11
29,Upper,Female,2020,10
30,Lower,Female,2020,8
30,Upper,Female,2020,12
31,Lower,Female,2020,12
31,Upper,Female,2020,10
32,Lower,Female,2020,12
32,Upper,Female,2020,8
33,Lower,Female,2020,10
33,Upper,Female,2020,4
34,Lower,Female,2020,5
34,Upper,Female,2020,8
35,Lower,Female,2020,8
35,Upper,Female,2020,4
36,Lower,Female,2020,9
36,Upper,Female,2020,4
37,Lower,Female,2020,6
37,Upper,Female,2020,6
38,Lower,Female,2020,4
38,Upper,Female,2020,4
39,Lower,Female,2020,3
39,Upper,Female,2020,3
40,Lower,Female,2020,5
40,Upper,Female,2020,1
41,Lower,Female,2020,3
41,Upper,Female,2020,1
42,Lower,Female,2020,0
42,Upper,Female,2020,0
43,Lower,Female,2020,0
43,Upper,Female,2020,0
44,Lower,Female,2020,0
44,Upper,Female,2020,0
45,Lower,Female,2020,1
45,Upper,Female,2020,0
46,Lower,Female,2020,0
46,Upper,Female,2020,0
47,Lower,Female,2020,0
47,Upper,Female,2020,0
48,Lower,Female,2020,0
48,Upper,Female,2020,0
49,Lower,Female,2020,0
49,Upper,Female,2020,0
50,Lower,Female,2020,0
50,Upper,Female,2020,0
13,Lower,Male,2020,0
13,Upper,Male,2020,0
14,Lower,Male,2020,0
14,Upper,Male,2020,0
15,Lower,Male,2020,0
15,Upper,Male,2020,1
16,Lower,Male,2020,0
16,Upper,Male,2020,3
17,Lower,Male,2020,2
17,Upper,Male,2020,2
18,Lower,Male,2020,3
18,Upper,Male,2020,6
19,Lower,Male,2020,4
19,Upper,Male,2020,2
20,Lower,Male,2020,6
20,Upper,Male,2020,5
21,Lower,Male,2020,9
21,Upper,Male,2020,32
22,Lower,Male,2020,4
22,Upper,Male,2020,10
23,Lower,Male,2020,13
23,Upper,Male,2020,14
24,Lower,Male,2020,17
24,Upper,Male,2020,5
25,Lower,Male,2020,9
25,Upper,Male,2020,17
26,Lower,Male,2020,14
26,Upper,Male,2020,11
27,Lower,Male,2020,12
27,Upper,Male,2020,15
28,Lower,Male,2020,15
28,Upper,Male,2020,7
29,Lower,Male,2020,12
29,Upper,Male,2020,14
30,Lower,Male,2020,12
30,Upper,Male,2020,14
31,Lower,Male,2020,16
31,Upper,Male,2020,6
32,Lower,Male,2020,17
32,Upper,Male,2020,12
33,Lower,Male,2020,10
33,Upper,Male,2020,10
34,Lower,Male,2020,6
34,Upper,Male,2020,7
35,Lower,Male,2020,7
35,Upper,Male,2020,7
36,Lower,Male,2020,9
36,Upper,Male,2020,9
37,Lower,Male,2020,3
37,Upper,Male,2020,4
38,Lower,Male,2020,2
38,Upper,Male,2020,2
39,Lower,Male,2020,3
39,Upper,Male,2020,3
40,Lower,Male,2020,1
40,Upper,Male,2020,2
41,Lower,Male,2020,2
41,Upper,Male,2020,0
42,Lower,Male,2020,0
42,Upper,Male,2020,1
43,Lower,Male,2020,0
43,Upper,Male,2020,1
44,Lower,Male,2020,2
44,Upper,Male,2020,0
45,Lower,Male,2020,0
45,Upper,Male,2020,0
46,Lower,Male,2020,0
46,Upper,Male,2020,1
47,Lower,Male,2020,0
47,Upper,Male,2020,0
48,Lower,Male,2020,0
48,Upper,Male,2020,0
49,Lower,Male,2020,0
49,Upper,Male,2020,0
50,Lower,Male,2020,0
50,Upper,Male,2020,0
