age,triangle,sex,time,count
0,Lower,Female,2011,2
0,Upper,Female,2011,9
1,Lower,Female,2011,13
1,Upper,Female,2011,5
2,Lower,Female,2011,14
2,Upper,Female,2011,10
3,Lower,Female,2011,3
3,Upper,Female,2011,7
4,Lower,Female,2011,12
4,Upper,Female,2011,8
5,Lower,Female,2011,5
5,Upper,Female,2011,4
6,Lower,Female,2011,4
6,Upper,Female,2011,7
7,Lower,Female,2011,5
7,Upper,Female,2011,6
8,Lower,Female,2011,6
8,Upper,Female,2011,3
9,Lower,Female,2011,3
9,Upper,Female,2011,4
10,Lower,Female,2011,5
10,Upper,Female,2011,6
11,Lower,Female,2011,8
11,Upper,Female,2011,4
12,Lower,Female,2011,2
12,Upper,Female,2011,6
13,Lower,Female,2011,3
13,Upper,Female,2011,1
14,Lower,Female,2011,5
14,Upper,Female,2011,6
15,Lower,Female,2011,18
15,Upper,Female,2011,42
16,Lower,Female,2011,61
16,Upper,Female,2011,12
17,Lower,Female,2011,7
17,Upper,Female,2011,12
18,Lower,Female,2011,10
18,Upper,Female,2011,10
19,Lower,Female,2011,14
19,Upper,Female,2011,13
20,Lower,Female,2011,23
20,Upper,Female,2011,11
21,Lower,Female,2011,19
21,Upper,Female,2011,23
22,Lower,Female,2011,18
22,Upper,Female,2011,9
23,Lower,Female,2011,15
23,Upper,Female,2011,19
24,Lower,Female,2011,11
24,Upper,Female,2011,9
25,Lower,Female,2011,12
25,Upper,Female,2011,19
26,Lower,Female,2011,13
26,Upper,Female,2011,12
27,Lower,Female,2011,11
27,Upper,Female,2011,6
28,Lower,Female,2011,11
28,Upper,Female,2011,12
29,Lower,Female,2011,12
29,Upper,Female,2011,14
30,Lower,Female,2011,14
30,Upper,Female,2011,16
31,Lower,Female,2011,18
31,Upper,Female,2011,8
32,Lower,Female,2011,14
32,Upper,Female,2011,12
33,Lower,Female,2011,14
33,Upper,Female,2011,6
34,Lower,Female,2011,11
34,Upper,Female,2011,9
35,Lower,Female,2011,19
35,Upper,Female,2011,6
36,Lower,Female,2011,7
36,Upper,Female,2011,5
37,Lower,Female,2011,8
37,Upper,Female,2011,8
38,Lower,Female,2011,4
38,Upper,Female,2011,6
39,Lower,Female,2011,5
39,Upper,Female,2011,9
40,Lower,Female,2011,4
40,Upper,Female,2011,2
41,Lower,Female,2011,4
41,Upper,Female,2011,6
42,Lower,Female,2011,4
42,Upper,Female,2011,8
43,Lower,Female,2011,9
43,Upper,Female,2011,7
44,Lower,Female,2011,7
44,Upper,Female,2011,5
45,Lower,Female,2011,3
45,Upper,Female,2011,2
46,Lower,Female,2011,7
46,Upper,Female,2011,8
47,Lower,Female,2011,13
47,Upper,Female,2011,8
48,Lower,Female,2011,7
48,Upper,Female,2011,5
49,Lower,Female,2011,6
49,Upper,Female,2011,3
50,Lower,Female,2011,9
50,Upper,Female,2011,10
51,Lower,Female,2011,3
51,Upper,Female,2011,5
52,Lower,Female,2011,7
52,Upper,Female,2011,6
53,Lower,Female,2011,8
53,Upper,Female,2011,4
54,Lower,Female,2011,1
54,Upper,Female,2011,3
55,Lower,Female,2011,6
55,Upper,Female,2011,5
56,Lower,Female,2011,3
56,Upper,Female,2011,2
57,Lower,Female,2011,7
57,Upper,Female,2011,4
58,Lower,Female,2011,4
58,Upper,Female,2011,3
59,Lower,Female,2011,7
59,Upper,Female,2011,5
60,Lower,Female,2011,3
60,Upper,Female,2011,3
61,Lower,Female,2011,3
61,Upper,Female,2011,4
62,Lower,Female,2011,6
62,Upper,Female,2011,3
63,Lower,Female,2011,2
63,Upper,Female,2011,2
64,Lower,Female,2011,2
64,Upper,Female,2011,5
65,Lower,Female,2011,6
65,Upper,Female,2011,2
66,Lower,Female,2011,1
66,Upper,Female,2011,1
67,Lower,Female,2011,1
67,Upper,Female,2011,1
68,Lower,Female,2011,2
68,Upper,Female,2011,0
69,Lower,Female,2011,1
69,Upper,Female,2011,0
70,Lower,Female,2011,0
70,Upper,Female,2011,2
71,Lower,Female,2011,1
71,Upper,Female,2011,0
72,Lower,Female,2011,0
72,Upper,Female,2011,0
73,Lower,Female,2011,0
73,Upper,Female,2011,0
74,Lower,Female,2011,0
74,Upper,Female,2011,0
75,Lower,Female,2011,0
75,Upper,Female,2011,0
76,Lower,Female,2011,0
76,Upper,Female,2011,0
77,Lower,Female,2011,0
77,Upper,Female,2011,1
78,Lower,Female,2011,0
78,Upper,Female,2011,0
79,Lower,Female,2011,0
79,Upper,Female,2011,0
80,Lower,Female,2011,0
80,Upper,Female,2011,0
81,Lower,Female,2011,0
81,Upper,Female,2011,0
82,Lower,Female,2011,0
82,Upper,Female,2011,0
83,Lower,Female,2011,0
83,Upper,Female,2011,0
84,Lower,Female,2011,0
84,Upper,Female,2011,0
85,Lower,Female,2011,0
85,Upper,Female,2011,0
86,Lower,Female,2011,0
86,Upper,Female,2011,0
87,Lower,Female,2011,0
87,Upper,Female,2011,0
88,Lower,Female,2011,0
88,Upper,Female,2011,0
89,Lower,Female,2011,0
89,Upper,Female,2011,0
90,Lower,Female,2011,0
90,Upper,Female,2011,0
91,Lower,Female,2011,0
91,Upper,Female,2011,0
92,Lower,Female,2011,0
92,Upper,Female,2011,0
93,Lower,Female,2011,0
93,Upper,Female,2011,0
94,Lower,Female,2011,0
94,Upper,Female,2011,0
95,Lower,Female,2011,0
95,Upper,Female,2011,0
96,Lower,Female,2011,0
96,Upper,Female,2011,0
97,Lower,Female,2011,0
97,Upper,Female,2011,0
98,Lower,Female,2011,0
98,Upper,Female,2011,0
99,Lower,Female,2011,0
99,Upper,Female,2011,0
100+,Lower,Female,2011,0
100+,Upper,Female,2011,0
0,Lower,Male,2011,9
0,Upper,Male,2011,12
1,Lower,Male,2011,10
1,Upper,Male,2011,8
2,Lower,Male,2011,12
2,Upper,Male,2011,7
3,Lower,Male,2011,4
3,Upper,Male,2011,8
4,Lower,Male,2011,5
4,Upper,Male,2011,5
5,Lower,Male,2011,3
5,Upper,Male,2011,3
6,Lower,Male,2011,6
6,Upper,Male,2011,9
7,Lower,Male,2011,6
7,Upper,Male,2011,6
8,Lower,Male,2011,11
8,Upper,Male,2011,6
9,Lower,Male,2011,6
9,Upper,Male,2011,3
10,Lower,Male,2011,6
10,Upper,Male,2011,4
11,Lower,Male,2011,3
11,Upper,Male,2011,6
12,Lower,Male,2011,3
12,Upper,Male,2011,4
13,Lower,Male,2011,6
13,Upper,Male,2011,7
14,Lower,Male,2011,6
14,Upper,Male,2011,5
15,Lower,Male,2011,9
15,Upper,Male,2011,47
16,Lower,Male,2011,57
16,Upper,Male,2011,12
17,Lower,Male,2011,16
17,Upper,Male,2011,9
18,Lower,Male,2011,11
18,Upper,Male,2011,9
19,Lower,Male,2011,11
19,Upper,Male,2011,9
20,Lower,Male,2011,12
20,Upper,Male,2011,11
21,Lower,Male,2011,18
21,Upper,Male,2011,14
22,Lower,Male,2011,13
22,Upper,Male,2011,17
23,Lower,Male,2011,12
23,Upper,Male,2011,14
24,Lower,Male,2011,20
24,Upper,Male,2011,17
25,Lower,Male,2011,13
25,Upper,Male,2011,12
26,Lower,Male,2011,13
26,Upper,Male,2011,14
27,Lower,Male,2011,20
27,Upper,Male,2011,18
28,Lower,Male,2011,10
28,Upper,Male,2011,16
29,Lower,Male,2011,12
29,Upper,Male,2011,15
30,Lower,Male,2011,16
30,Upper,Male,2011,14
31,Lower,Male,2011,15
31,Upper,Male,2011,13
32,Lower,Male,2011,15
32,Upper,Male,2011,10
33,Lower,Male,2011,15
33,Upper,Male,2011,14
34,Lower,Male,2011,11
34,Upper,Male,2011,18
35,Lower,Male,2011,11
35,Upper,Male,2011,12
36,Lower,Male,2011,9
36,Upper,Male,2011,12
37,Lower,Male,2011,11
37,Upper,Male,2011,10
38,Lower,Male,2011,11
38,Upper,Male,2011,11
39,Lower,Male,2011,5
39,Upper,Male,2011,8
40,Lower,Male,2011,17
40,Upper,Male,2011,6
41,Lower,Male,2011,11
41,Upper,Male,2011,8
42,Lower,Male,2011,14
42,Upper,Male,2011,15
43,Lower,Male,2011,9
43,Upper,Male,2011,13
44,Lower,Male,2011,7
44,Upper,Male,2011,8
45,Lower,Male,2011,9
45,Upper,Male,2011,13
46,Lower,Male,2011,6
46,Upper,Male,2011,8
47,Lower,Male,2011,11
47,Upper,Male,2011,10
48,Lower,Male,2011,12
48,Upper,Male,2011,7
49,Lower,Male,2011,10
49,Upper,Male,2011,11
50,Lower,Male,2011,6
50,Upper,Male,2011,12
51,Lower,Male,2011,6
51,Upper,Male,2011,9
52,Lower,Male,2011,5
52,Upper,Male,2011,6
53,Lower,Male,2011,10
53,Upper,Male,2011,8
54,Lower,Male,2011,6
54,Upper,Male,2011,8
55,Lower,Male,2011,5
55,Upper,Male,2011,3
56,Lower,Male,2011,3
56,Upper,Male,2011,5
57,Lower,Male,2011,4
57,Upper,Male,2011,6
58,Lower,Male,2011,3
58,Upper,Male,2011,3
59,Lower,Male,2011,10
59,Upper,Male,2011,6
60,Lower,Male,2011,7
60,Upper,Male,2011,2
61,Lower,Male,2011,6
61,Upper,Male,2011,3
62,Lower,Male,2011,6
62,Upper,Male,2011,3
63,Lower,Male,2011,6
63,Upper,Male,2011,2
64,Lower,Male,2011,1
64,Upper,Male,2011,3
65,Lower,Male,2011,8
65,Upper,Male,2011,3
66,Lower,Male,2011,5
66,Upper,Male,2011,0
67,Lower,Male,2011,5
67,Upper,Male,2011,3
68,Lower,Male,2011,1
68,Upper,Male,2011,4
69,Lower,Male,2011,0
69,Upper,Male,2011,3
70,Lower,Male,2011,3
70,Upper,Male,2011,0
71,Lower,Male,2011,1
71,Upper,Male,2011,0
72,Lower,Male,2011,0
72,Upper,Male,2011,0
73,Lower,Male,2011,0
73,Upper,Male,2011,0
74,Lower,Male,2011,0
74,Upper,Male,2011,0
75,Lower,Male,2011,1
75,Upper,Male,2011,0
76,Lower,Male,2011,0
76,Upper,Male,2011,1
77,Lower,Male,2011,0
77,Upper,Male,2011,0
78,Lower,Male,2011,0
78,Upper,Male,2011,0
79,Lower,Male,2011,0
79,Upper,Male,2011,0
80,Lower,Male,2011,0
80,Upper,Male,2011,0
81,Lower,Male,2011,0
81,Upper,Male,2011,0
82,Lower,Male,2011,0
82,Upper,Male,2011,0
83,Lower,Male,2011,0
83,Upper,Male,2011,0
84,Lower,Male,2011,0
84,Upper,Male,2011,0
85,Lower,Male,2011,0
85,Upper,Male,2011,0
86,Lower,Male,2011,0
86,Upper,Male,2011,0
87,Lower,Male,2011,0
87,Upper,Male,2011,0
88,Lower,Male,2011,0
88,Upper,Male,2011,0
89,Lower,Male,2011,0
89,Upper,Male,2011,0
90,Lower,Male,2011,0
90,Upper,Male,2011,0
91,Lower,Male,2011,0
91,Upper,Male,2011,0
92,Lower,Male,2011,0
92,Upper,Male,2011,0
93,Lower,Male,2011,0
93,Upper,Male,2011,0
94,Lower,Male,2011,0
94,Upper,Male,2011,0
95,Lower,Male,2011,0
95,Upper,Male,2011,0
96,Lower,Male,2011,0
96,Upper,Male,2011,0
97,Lower,Male,2011,0
97,Upper,Male,2011,0
98,Lower,Male,2011,0
98,Upper,Male,2011,0
99,Lower,Male,2011,0
99,Upper,Male,2011,0
100+,Lower,Male,2011,0
100+,Upper,Male,2011,0
0,Lower,Female,2012,10
0,Upper,Female,2012,13
1,Lower,Female,2012,9
1,Upper,Female,2012,13
2,Lower,Female,2012,6
2,Upper,Female,2012,15
3,Lower,Female,2012,8
3,Upper,Female,2012,8
4,Lower,Female,2012,7
4,Upper,Female,2012,13
5,Lower,Female,2012,9
5,Upper,Female,2012,5
6,Lower,Female,2012,7
6,Upper,Female,2012,5
7,Lower,Female,2012,5
7,Upper,Female,2012,2
8,Lower,Female,2012,7
8,Upper,Female,2012,6
9,Lower,Female,2012,5
9,Upper,Female,2012,3
10,Lower,Female,2012,4
10,Upper,Female,2012,2
11,Lower,Female,2012,6
11,Upper,Female,2012,8
12,Lower,Female,2012,9
12,Upper,Female,2012,6
13,Lower,Female,2012,6
13,Upper,Female,2012,5
14,Lower,Female,2012,7
14,Upper,Female,2012,17
15,Lower,Female,2012,21
15,Upper,Female,2012,36
16,Lower,Female,2012,58
16,Upper,Female,2012,11
17,Lower,Female,2012,15
17,Upper,Female,2012,12
18,Lower,Female,2012,16
18,Upper,Female,2012,11
19,Lower,Female,2012,13
19,Upper,Female,2012,13
20,Lower,Female,2012,26
20,Upper,Female,2012,26
21,Lower,Female,2012,24
21,Upper,Female,2012,16
22,Lower,Female,2012,21
22,Upper,Female,2012,24
23,Lower,Female,2012,16
23,Upper,Female,2012,13
24,Lower,Female,2012,20
24,Upper,Female,2012,14
25,Lower,Female,2012,18
25,Upper,Female,2012,20
26,Lower,Female,2012,19
26,Upper,Female,2012,15
27,Lower,Female,2012,12
27,Upper,Female,2012,19
28,Lower,Female,2012,15
28,Upper,Female,2012,12
29,Lower,Female,2012,12
29,Upper,Female,2012,17
30,Lower,Female,2012,15
30,Upper,Female,2012,12
31,Lower,Female,2012,16
31,Upper,Female,2012,13
32,Lower,Female,2012,13
32,Upper,Female,2012,11
33,Lower,Female,2012,14
33,Upper,Female,2012,14
34,Lower,Female,2012,9
34,Upper,Female,2012,7
35,Lower,Female,2012,9
35,Upper,Female,2012,7
36,Lower,Female,2012,9
36,Upper,Female,2012,10
37,Lower,Female,2012,6
37,Upper,Female,2012,6
38,Lower,Female,2012,9
38,Upper,Female,2012,7
39,Lower,Female,2012,10
39,Upper,Female,2012,1
40,Lower,Female,2012,6
40,Upper,Female,2012,10
41,Lower,Female,2012,6
41,Upper,Female,2012,8
42,Lower,Female,2012,2
42,Upper,Female,2012,7
43,Lower,Female,2012,6
43,Upper,Female,2012,5
44,Lower,Female,2012,3
44,Upper,Female,2012,5
45,Lower,Female,2012,9
45,Upper,Female,2012,6
46,Lower,Female,2012,9
46,Upper,Female,2012,11
47,Lower,Female,2012,7
47,Upper,Female,2012,6
48,Lower,Female,2012,8
48,Upper,Female,2012,7
49,Lower,Female,2012,6
49,Upper,Female,2012,9
50,Lower,Female,2012,5
50,Upper,Female,2012,8
51,Lower,Female,2012,7
51,Upper,Female,2012,6
52,Lower,Female,2012,6
52,Upper,Female,2012,4
53,Lower,Female,2012,6
53,Upper,Female,2012,5
54,Lower,Female,2012,10
54,Upper,Female,2012,7
55,Lower,Female,2012,6
55,Upper,Female,2012,13
56,Lower,Female,2012,8
56,Upper,Female,2012,2
57,Lower,Female,2012,5
57,Upper,Female,2012,4
58,Lower,Female,2012,10
58,Upper,Female,2012,5
59,Lower,Female,2012,3
59,Upper,Female,2012,8
60,Lower,Female,2012,4
60,Upper,Female,2012,6
61,Lower,Female,2012,7
61,Upper,Female,2012,3
62,Lower,Female,2012,3
62,Upper,Female,2012,4
63,Lower,Female,2012,2
63,Upper,Female,2012,2
64,Lower,Female,2012,3
64,Upper,Female,2012,4
65,Lower,Female,2012,6
65,Upper,Female,2012,3
66,Lower,Female,2012,4
66,Upper,Female,2012,1
67,Lower,Female,2012,1
67,Upper,Female,2012,1
68,Lower,Female,2012,2
68,Upper,Female,2012,1
69,Lower,Female,2012,1
69,Upper,Female,2012,0
70,Lower,Female,2012,1
70,Upper,Female,2012,0
71,Lower,Female,2012,1
71,Upper,Female,2012,1
72,Lower,Female,2012,0
72,Upper,Female,2012,0
73,Lower,Female,2012,0
73,Upper,Female,2012,0
74,Lower,Female,2012,1
74,Upper,Female,2012,0
75,Lower,Female,2012,0
75,Upper,Female,2012,0
76,Lower,Female,2012,0
76,Upper,Female,2012,0
77,Lower,Female,2012,0
77,Upper,Female,2012,0
78,Lower,Female,2012,0
78,Upper,Female,2012,0
79,Lower,Female,2012,0
79,Upper,Female,2012,0
80,Lower,Female,2012,0
80,Upper,Female,2012,0
81,Lower,Female,2012,0
81,Upper,Female,2012,0
82,Lower,Female,2012,0
82,Upper,Female,2012,0
83,Lower,Female,2012,0
83,Upper,Female,2012,0
84,Lower,Female,2012,0
84,Upper,Female,2012,0
85,Lower,Female,2012,0
85,Upper,Female,2012,0
86,Lower,Female,2012,0
86,Upper,Female,2012,0
87,Lower,Female,2012,0
87,Upper,Female,2012,0
88,Lower,Female,2012,0
88,Upper,Female,2012,0
89,Lower,Female,2012,0
89,Upper,Female,2012,0
90,Lower,Female,2012,0
90,Upper,Female,2012,0
91,Lower,Female,2012,0
91,Upper,Female,2012,0
92,Lower,Female,2012,0
92,Upper,Female,2012,0
93,Lower,Female,2012,0
93,Upper,Female,2012,0
94,Lower,Female,2012,0
94,Upper,Female,2012,0
95,Lower,Female,2012,0
95,Upper,Female,2012,0
96,Lower,Female,2012,0
96,Upper,Female,2012,0
97,Lower,Female,2012,0
97,Upper,Female,2012,0
98,Lower,Female,2012,0
98,Upper,Female,2012,0
99,Lower,Female,2012,0
99,Upper,Female,2012,0
100+,Lower,Female,2012,0
100+,Upper,Female,2012,0
0,Lower,Male,2012,10
0,Upper,Male,2012,9
1,Lower,Male,2012,11
1,Upper,Male,2012,9
2,Lower,Male,2012,14
2,Upper,Male,2012,8
3,Lower,Male,2012,8
3,Upper,Male,2012,4
4,Lower,Male,2012,7
4,Upper,Male,2012,9
5,Lower,Male,2012,7
5,Upper,Male,2012,5
6,Lower,Male,2012,8
6,Upper,Male,2012,5
7,Lower,Male,2012,10
7,Upper,Male,2012,4
8,Lower,Male,2012,7
8,Upper,Male,2012,7
9,Lower,Male,2012,7
9,Upper,Male,2012,4
10,Lower,Male,2012,7
10,Upper,Male,2012,10
11,Lower,Male,2012,2
11,Upper,Male,2012,6
12,Lower,Male,2012,1
12,Upper,Male,2012,4
13,Lower,Male,2012,5
13,Upper,Male,2012,3
14,Lower,Male,2012,14
14,Upper,Male,2012,8
15,Lower,Male,2012,23
15,Upper,Male,2012,34
16,Lower,Male,2012,75
16,Upper,Male,2012,21
17,Lower,Male,2012,9
17,Upper,Male,2012,16
18,Lower,Male,2012,6
18,Upper,Male,2012,8
19,Lower,Male,2012,13
19,Upper,Male,2012,12
20,Lower,Male,2012,14
20,Upper,Male,2012,19
21,Lower,Male,2012,20
21,Upper,Male,2012,20
22,Lower,Male,2012,20
22,Upper,Male,2012,21
23,Lower,Male,2012,21
23,Upper,Male,2012,29
24,Lower,Male,2012,18
24,Upper,Male,2012,17
25,Lower,Male,2012,26
25,Upper,Male,2012,19
26,Lower,Male,2012,16
26,Upper,Male,2012,25
27,Lower,Male,2012,18
27,Upper,Male,2012,11
28,Lower,Male,2012,18
28,Upper,Male,2012,13
29,Lower,Male,2012,18
29,Upper,Male,2012,14
30,Lower,Male,2012,18
30,Upper,Male,2012,18
31,Lower,Male,2012,17
31,Upper,Male,2012,20
32,Lower,Male,2012,17
32,Upper,Male,2012,18
33,Lower,Male,2012,15
33,Upper,Male,2012,13
34,Lower,Male,2012,11
34,Upper,Male,2012,15
35,Lower,Male,2012,16
35,Upper,Male,2012,10
36,Lower,Male,2012,15
36,Upper,Male,2012,17
37,Lower,Male,2012,14
37,Upper,Male,2012,8
38,Lower,Male,2012,6
38,Upper,Male,2012,14
39,Lower,Male,2012,12
39,Upper,Male,2012,12
40,Lower,Male,2012,11
40,Upper,Male,2012,13
41,Lower,Male,2012,13
41,Upper,Male,2012,9
42,Lower,Male,2012,10
42,Upper,Male,2012,14
43,Lower,Male,2012,10
43,Upper,Male,2012,10
44,Lower,Male,2012,18
44,Upper,Male,2012,12
45,Lower,Male,2012,9
45,Upper,Male,2012,8
46,Lower,Male,2012,10
46,Upper,Male,2012,12
47,Lower,Male,2012,13
47,Upper,Male,2012,11
48,Lower,Male,2012,11
48,Upper,Male,2012,7
49,Lower,Male,2012,13
49,Upper,Male,2012,9
50,Lower,Male,2012,9
50,Upper,Male,2012,13
51,Lower,Male,2012,13
51,Upper,Male,2012,7
52,Lower,Male,2012,12
52,Upper,Male,2012,9
53,Lower,Male,2012,8
53,Upper,Male,2012,5
54,Lower,Male,2012,8
54,Upper,Male,2012,7
55,Lower,Male,2012,12
55,Upper,Male,2012,4
56,Lower,Male,2012,5
56,Upper,Male,2012,9
57,Lower,Male,2012,8
57,Upper,Male,2012,6
58,Lower,Male,2012,7
58,Upper,Male,2012,5
59,Lower,Male,2012,6
59,Upper,Male,2012,6
60,Lower,Male,2012,11
60,Upper,Male,2012,10
61,Lower,Male,2012,6
61,Upper,Male,2012,5
62,Lower,Male,2012,4
62,Upper,Male,2012,12
63,Lower,Male,2012,5
63,Upper,Male,2012,3
64,Lower,Male,2012,3
64,Upper,Male,2012,6
65,Lower,Male,2012,7
65,Upper,Male,2012,5
66,Lower,Male,2012,5
66,Upper,Male,2012,4
67,Lower,Male,2012,3
67,Upper,Male,2012,3
68,Lower,Male,2012,2
68,Upper,Male,2012,6
69,Lower,Male,2012,0
69,Upper,Male,2012,2
70,Lower,Male,2012,0
70,Upper,Male,2012,0
71,Lower,Male,2012,1
71,Upper,Male,2012,0
72,Lower,Male,2012,1
72,Upper,Male,2012,1
73,Lower,Male,2012,1
73,Upper,Male,2012,1
74,Lower,Male,2012,0
74,Upper,Male,2012,1
75,Lower,Male,2012,1
75,Upper,Male,2012,0
76,Lower,Male,2012,0
76,Upper,Male,2012,1
77,Lower,Male,2012,0
77,Upper,Male,2012,0
78,Lower,Male,2012,0
78,Upper,Male,2012,0
79,Lower,Male,2012,0
79,Upper,Male,2012,0
80,Lower,Male,2012,0
80,Upper,Male,2012,0
81,Lower,Male,2012,0
81,Upper,Male,2012,0
82,Lower,Male,2012,0
82,Upper,Male,2012,0
83,Lower,Male,2012,0
83,Upper,Male,2012,0
84,Lower,Male,2012,0
84,Upper,Male,2012,0
85,Lower,Male,2012,0
85,Upper,Male,2012,0
86,Lower,Male,2012,0
86,Upper,Male,2012,0
87,Lower,Male,2012,0
87,Upper,Male,2012,0
88,Lower,Male,2012,0
88,Upper,Male,2012,0
89,Lower,Male,2012,0
89,Upper,Male,2012,0
90,Lower,Male,2012,0
90,Upper,Male,2012,0
91,Lower,Male,2012,0
91,Upper,Male,2012,0
92,Lower,Male,2012,0
92,Upper,Male,2012,0
93,Lower,Male,2012,0
93,Upper,Male,2012,0
94,Lower,Male,2012,0
94,Upper,Male,2012,0
95,Lower,Male,2012,0
95,Upper,Male,2012,0
96,Lower,Male,2012,0
96,Upper,Male,2012,0
97,Lower,Male,2012,0
97,Upper,Male,2012,0
98,Lower,Male,2012,0
98,Upper,Male,2012,0
99,Lower,Male,2012,0
99,Upper,Male,2012,0
100+,Lower,Male,2012,0
100+,Upper,Male,2012,0
0,Lower,Female,2013,2
0,Upper,Female,2013,11
1,Lower,Female,2013,5
1,Upper,Female,2013,12
2,Lower,Female,2013,5
2,Upper,Female,2013,8
3,Lower,Female,2013,7
3,Upper,Female,2013,7
4,Lower,Female,2013,9
4,Upper,Female,2013,2
5,Lower,Female,2013,7
5,Upper,Female,2013,9
6,Lower,Female,2013,7
6,Upper,Female,2013,6
7,Lower,Female,2013,6
7,Upper,Female,2013,4
8,Lower,Female,2013,6
8,Upper,Female,2013,2
9,Lower,Female,2013,4
9,Upper,Female,2013,4
10,Lower,Female,2013,5
10,Upper,Female,2013,3
11,Lower,Female,2013,7
11,Upper,Female,2013,3
12,Lower,Female,2013,8
12,Upper,Female,2013,1
13,Lower,Female,2013,3
13,Upper,Female,2013,4
14,Lower,Female,2013,6
14,Upper,Female,2013,7
15,Lower,Female,2013,16
15,Upper,Female,2013,33
16,Lower,Female,2013,61
16,Upper,Female,2013,17
17,Lower,Female,2013,15
17,Upper,Female,2013,9
18,Lower,Female,2013,7
18,Upper,Female,2013,7
19,Lower,Female,2013,10
19,Upper,Female,2013,10
20,Lower,Female,2013,18
20,Upper,Female,2013,35
21,Lower,Female,2013,16
21,Upper,Female,2013,16
22,Lower,Female,2013,17
22,Upper,Female,2013,15
23,Lower,Female,2013,23
23,Upper,Female,2013,20
24,Lower,Female,2013,16
24,Upper,Female,2013,21
25,Lower,Female,2013,10
25,Upper,Female,2013,11
26,Lower,Female,2013,25
26,Upper,Female,2013,13
27,Lower,Female,2013,20
27,Upper,Female,2013,17
28,Lower,Female,2013,15
28,Upper,Female,2013,16
29,Lower,Female,2013,17
29,Upper,Female,2013,14
30,Lower,Female,2013,7
30,Upper,Female,2013,13
31,Lower,Female,2013,13
31,Upper,Female,2013,8
32,Lower,Female,2013,15
32,Upper,Female,2013,8
33,Lower,Female,2013,10
33,Upper,Female,2013,7
34,Lower,Female,2013,7
34,Upper,Female,2013,13
35,Lower,Female,2013,10
35,Upper,Female,2013,4
36,Lower,Female,2013,9
36,Upper,Female,2013,11
37,Lower,Female,2013,10
37,Upper,Female,2013,6
38,Lower,Female,2013,9
38,Upper,Female,2013,4
39,Lower,Female,2013,6
39,Upper,Female,2013,2
40,Lower,Female,2013,7
40,Upper,Female,2013,3
41,Lower,Female,2013,5
41,Upper,Female,2013,4
42,Lower,Female,2013,6
42,Upper,Female,2013,2
43,Lower,Female,2013,5
43,Upper,Female,2013,4
44,Lower,Female,2013,5
44,Upper,Female,2013,5
45,Lower,Female,2013,5
45,Upper,Female,2013,2
46,Lower,Female,2013,8
46,Upper,Female,2013,9
47,Lower,Female,2013,5
47,Upper,Female,2013,4
48,Lower,Female,2013,7
48,Upper,Female,2013,2
49,Lower,Female,2013,3
49,Upper,Female,2013,9
50,Lower,Female,2013,9
50,Upper,Female,2013,9
51,Lower,Female,2013,2
51,Upper,Female,2013,4
52,Lower,Female,2013,4
52,Upper,Female,2013,6
53,Lower,Female,2013,2
53,Upper,Female,2013,0
54,Lower,Female,2013,6
54,Upper,Female,2013,6
55,Lower,Female,2013,6
55,Upper,Female,2013,3
56,Lower,Female,2013,8
56,Upper,Female,2013,3
57,Lower,Female,2013,4
57,Upper,Female,2013,3
58,Lower,Female,2013,4
58,Upper,Female,2013,12
59,Lower,Female,2013,4
59,Upper,Female,2013,4
60,Lower,Female,2013,6
60,Upper,Female,2013,5
61,Lower,Female,2013,4
61,Upper,Female,2013,3
62,Lower,Female,2013,4
62,Upper,Female,2013,2
63,Lower,Female,2013,2
63,Upper,Female,2013,2
64,Lower,Female,2013,5
64,Upper,Female,2013,3
65,Lower,Female,2013,5
65,Upper,Female,2013,3
66,Lower,Female,2013,2
66,Upper,Female,2013,1
67,Lower,Female,2013,1
67,Upper,Female,2013,3
68,Lower,Female,2013,2
68,Upper,Female,2013,1
69,Lower,Female,2013,2
69,Upper,Female,2013,2
70,Lower,Female,2013,1
70,Upper,Female,2013,0
71,Lower,Female,2013,1
71,Upper,Female,2013,0
72,Lower,Female,2013,0
72,Upper,Female,2013,0
73,Lower,Female,2013,0
73,Upper,Female,2013,0
74,Lower,Female,2013,0
74,Upper,Female,2013,0
75,Lower,Female,2013,0
75,Upper,Female,2013,0
76,Lower,Female,2013,1
76,Upper,Female,2013,0
77,Lower,Female,2013,0
77,Upper,Female,2013,0
78,Lower,Female,2013,0
78,Upper,Female,2013,0
79,Lower,Female,2013,0
79,Upper,Female,2013,0
80,Lower,Female,2013,0
80,Upper,Female,2013,0
81,Lower,Female,2013,0
81,Upper,Female,2013,0
82,Lower,Female,2013,0
82,Upper,Female,2013,0
83,Lower,Female,2013,0
83,Upper,Female,2013,0
84,Lower,Female,2013,0
84,Upper,Female,2013,0
85,Lower,Female,2013,0
85,Upper,Female,2013,0
86,Lower,Female,2013,0
86,Upper,Female,2013,0
87,Lower,Female,2013,0
87,Upper,Female,2013,0
88,Lower,Female,2013,0
88,Upper,Female,2013,0
89,Lower,Female,2013,0
89,Upper,Female,2013,0
90,Lower,Female,2013,0
90,Upper,Female,2013,0
91,Lower,Female,2013,0
91,Upper,Female,2013,0
92,Lower,Female,2013,0
92,Upper,Female,2013,0
93,Lower,Female,2013,0
93,Upper,Female,2013,0
94,Lower,Female,2013,0
94,Upper,Female,2013,0
